Drone_ID,Elapsed_ms,Pitch,Roll,Yaw,Velocity_ms,Altitude_m,GPR_Score,Deviation_Flag,Detected_Mine_ID,Camera_Frame_URL,Pos_X,Pos_Y,Pos_Z
drone_1,177300,0.0048,0.0048,1.0224,4.9044,18.98,0.9902,0,70,http://internal-drone-net/cam/drone_1/frame_00177300.jpg,216.474,137.8265,18.98
drone_2,177300,-0.0243,-0.0338,-2.2552,5.0009,30.59,0.9886,0,45,http://internal-drone-net/cam/drone_2/frame_00177300.jpg,175.433,90.2844,30.59
drone_1,177400,-0.024,-0.0276,1.0165,5.3095,23.3,0.9978,0,70,http://internal-drone-net/cam/drone_1/frame_00177400.jpg,216.7295,138.2562,23.3
drone_2,177400,-0.0135,0.0014,-2.2292,5.1666,26.98,0.9684,0,45,http://internal-drone-net/cam/drone_2/frame_00177400.jpg,175.1204,89.8941,26.98
drone_1,177500,0.024,0.0199,1.0311,5.0804,19.01,0.986,0,70,http://internal-drone-net/cam/drone_1/frame_00177500.jpg,216.985,138.686,19.01
drone_2,177500,0.0199,0.0278,-2.1834,5.1728,23.69,0.9765,0,45,http://internal-drone-net/cam/drone_2/frame_00177500.jpg,174.8079,89.5038,23.69
drone_1,177600,-0.0291,0.015,1.0212,5.0013,26.39,0.9832,0,70,http://internal-drone-net/cam/drone_1/frame_00177600.jpg,217.2406,139.1158,26.39
drone_2,177600,0.0066,-0.0156,-1.9952,4.926,32.8,0.9912,0,45,http://internal-drone-net/cam/drone_2/frame_00177600.jpg,174.538,88.9597,32.8
drone_1,177700,0.0037,0.0106,1.0651,4.8532,18.68,0.9832,0,70,http://internal-drone-net/cam/drone_1/frame_00177700.jpg,217.4961,139.5455,18.68
drone_2,177700,0.04,-0.0044,-1.9205,5.0458,25.44,0.9697,0,45,http://internal-drone-net/cam/drone_2/frame_00177700.jpg,174.3371,88.5018,25.44
drone_1,177800,-0.0176,0.0325,1.0018,4.9893,21.09,0.9828,0,70,http://internal-drone-net/cam/drone_1/frame_00177800.jpg,217.7516,139.9753,21.09
drone_2,177800,0.0218,0.0302,-1.9326,4.7985,25.11,0.9633,0,45,http://internal-drone-net/cam/drone_2/frame_00177800.jpg,174.1362,88.0439,25.11
drone_1,177900,0.0245,-0.0026,1.0593,5.0876,21.26,0.9762,0,70,http://internal-drone-net/cam/drone_1/frame_00177900.jpg,218.0072,140.4051,21.26
drone_2,177900,-0.0143,-0.0021,-1.9721,4.7417,21.72,0.9964,0,45,http://internal-drone-net/cam/drone_2/frame_00177900.jpg,173.9353,87.586,21.72
drone_1,178000,-0.0213,0.0157,1.0702,5.2097,25.77,0.9615,0,70,http://internal-drone-net/cam/drone_1/frame_00178000.jpg,218.2627,140.8348,25.77
drone_2,178000,-0.0114,0.0274,-2.0286,5.1852,24.74,0.9652,0,45,http://internal-drone-net/cam/drone_2/frame_00178000.jpg,173.7345,87.1282,24.74
drone_1,178100,0.011,0.0102,1.0003,5.0472,21.71,0.9849,0,70,http://internal-drone-net/cam/drone_1/frame_00178100.jpg,218.5182,141.2646,21.71
drone_2,178100,-0.0,0.0039,-1.7099,5.1313,28.38,0.967,0,45,http://internal-drone-net/cam/drone_2/frame_00178100.jpg,173.6145,86.5327,28.38
drone_1,178200,0.004,-0.007,1.0611,4.8452,19.3,0.9672,0,70,http://internal-drone-net/cam/drone_1/frame_00178200.jpg,218.7738,141.6944,19.3
drone_2,178200,0.002,-0.0109,-1.7441,4.9552,21.06,0.9613,0,45,http://internal-drone-net/cam/drone_2/frame_00178200.jpg,173.539,86.0384,21.06
drone_1,178300,-0.0032,-0.0033,1.0744,5.1494,11.75,0.9921,0,70,http://internal-drone-net/cam/drone_1/frame_00178300.jpg,219.0293,142.1242,11.75
drone_2,178300,-0.0128,-0.004,-1.7665,5.2726,26.82,0.9816,0,45,http://internal-drone-net/cam/drone_2/frame_00178300.jpg,173.4635,85.5442,26.82
drone_1,178400,-0.0129,-0.0033,1.0368,4.6791,20.71,0.9951,0,70,http://internal-drone-net/cam/drone_1/frame_00178400.jpg,219.2848,142.5539,20.71
drone_2,178400,-0.0106,0.0171,-1.6982,5.0111,26.08,0.9778,0,45,http://internal-drone-net/cam/drone_2/frame_00178400.jpg,173.388,85.0499,26.08
drone_1,178500,0.013,-0.0414,1.0742,5.0726,23.7,0.963,0,70,http://internal-drone-net/cam/drone_1/frame_00178500.jpg,219.5404,142.9837,23.7
drone_2,178500,0.0188,0.0162,-1.6976,4.9215,30.73,0.9857,0,45,http://internal-drone-net/cam/drone_2/frame_00178500.jpg,173.3124,84.5556,30.73
drone_1,178600,-0.0246,-0.0036,1.0553,5.2547,21.57,0.9767,0,70,http://internal-drone-net/cam/drone_1/frame_00178600.jpg,219.7959,143.4135,21.57
drone_2,178600,0.0133,-0.0081,-3.0639,4.9743,22.39,0.984,0,45,http://internal-drone-net/cam/drone_2/frame_00178600.jpg,172.7971,84.4101,22.39
drone_1,178700,-0.0112,-0.021,1.0014,4.7993,13.03,0.9642,0,70,http://internal-drone-net/cam/drone_1/frame_00178700.jpg,220.0514,143.8432,13.03
drone_2,178700,-0.0102,0.0222,-3.0433,5.1543,21.84,0.9937,0,45,http://internal-drone-net/cam/drone_2/frame_00178700.jpg,172.2984,84.3738,21.84
drone_1,178800,0.004,0.0392,1.0626,4.9955,22.65,0.9936,0,70,http://internal-drone-net/cam/drone_1/frame_00178800.jpg,220.307,144.273,22.65
drone_2,178800,0.0224,-0.0084,-3.0468,5.039,33.07,0.9938,0,45,http://internal-drone-net/cam/drone_2/frame_00178800.jpg,171.7997,84.3375,33.07
drone_1,178900,0.0245,0.0207,1.0254,5.0914,24.86,0.9974,0,70,http://internal-drone-net/cam/drone_1/frame_00178900.jpg,220.5625,144.7028,24.86
drone_2,178900,-0.012,0.0072,-3.0502,4.8214,22.88,0.9918,0,45,http://internal-drone-net/cam/drone_2/frame_00178900.jpg,171.301,84.3012,22.88
drone_1,179000,-0.0057,-0.0222,1.0188,4.8579,23.18,0.9825,0,70,http://internal-drone-net/cam/drone_1/frame_00179000.jpg,220.818,145.1326,23.18
drone_2,179000,-0.0581,0.0115,-3.0638,5.1612,28.63,0.9631,0,45,http://internal-drone-net/cam/drone_2/frame_00179000.jpg,170.8023,84.2649,28.63
drone_1,179100,0.012,0.0089,1.0644,4.961,14.93,0.9973,0,70,http://internal-drone-net/cam/drone_1/frame_00179100.jpg,221.0735,145.5623,14.93
drone_2,179100,-0.0252,0.0134,-3.0481,4.8786,19.46,0.9873,0,45,http://internal-drone-net/cam/drone_2/frame_00179100.jpg,170.3037,84.2286,19.46
drone_1,179200,0.0118,-0.0195,1.0336,4.9054,24.08,0.9938,0,70,http://internal-drone-net/cam/drone_1/frame_00179200.jpg,221.3291,145.9921,24.08
drone_2,179200,0.0177,0.0111,-3.0663,5.1218,31.15,0.9698,0,45,http://internal-drone-net/cam/drone_2/frame_00179200.jpg,169.805,84.1923,31.15
drone_1,179300,-0.0154,0.0441,1.0321,4.7813,17.3,0.9638,0,70,http://internal-drone-net/cam/drone_1/frame_00179300.jpg,221.5846,146.4219,17.3
drone_2,179300,-0.0109,-0.0184,-3.0803,5.3129,24.46,0.9985,0,45,http://internal-drone-net/cam/drone_2/frame_00179300.jpg,169.3063,84.156,24.46
drone_1,179400,-0.0242,-0.0012,1.0639,4.6477,15.86,0.9618,0,70,http://internal-drone-net/cam/drone_1/frame_00179400.jpg,221.8401,146.8516,15.86
drone_2,179400,-0.0203,-0.0158,-3.0926,5.0869,26.07,0.9765,0,45,http://internal-drone-net/cam/drone_2/frame_00179400.jpg,168.8076,84.1197,26.07
drone_1,179500,-0.0044,-0.0066,1.0563,5.0228,24.41,0.9955,0,70,http://internal-drone-net/cam/drone_1/frame_00179500.jpg,222.0957,147.2814,24.41
drone_2,179500,0.024,0.0049,-3.1141,5.0288,31.44,0.9893,0,45,http://internal-drone-net/cam/drone_2/frame_00179500.jpg,168.3089,84.0834,31.44
drone_1,179600,-0.0042,-0.0403,1.0108,4.9115,15.01,0.9705,0,70,http://internal-drone-net/cam/drone_1/frame_00179600.jpg,222.3512,147.7112,15.01
drone_2,179600,-0.0128,-0.0057,-3.0925,4.9204,26.02,0.9769,0,45,http://internal-drone-net/cam/drone_2/frame_00179600.jpg,167.8103,84.0471,26.02
drone_1,179700,-0.0091,-0.0068,1.0462,4.8682,24.27,0.9666,0,70,http://internal-drone-net/cam/drone_1/frame_00179700.jpg,222.6067,148.141,24.27
drone_2,179700,-0.0151,-0.0491,-3.0624,4.9888,24.85,0.9826,0,45,http://internal-drone-net/cam/drone_2/frame_00179700.jpg,167.3116,84.0108,24.85
drone_1,179800,-0.0115,-0.0008,1.0203,5.2661,24.19,0.9697,0,70,http://internal-drone-net/cam/drone_1/frame_00179800.jpg,222.8623,148.5707,24.19
drone_2,179800,-0.0088,-0.0078,-3.0533,4.5827,21.07,0.9681,0,45,http://internal-drone-net/cam/drone_2/frame_00179800.jpg,166.8129,83.9745,21.07
drone_1,179900,-0.0008,-0.0343,2.1067,4.9156,21.58,0.9686,0,70,http://internal-drone-net/cam/drone_1/frame_00179900.jpg,222.7537,149.2695,21.58
drone_2,179900,0.0101,0.0342,-3.0462,4.873,30.98,0.9936,0,45,http://internal-drone-net/cam/drone_2/frame_00179900.jpg,166.3142,83.9382,30.98
drone_1,180000,-0.0096,0.004,2.1514,5.0656,20.79,0.9763,0,70,http://internal-drone-net/cam/drone_1/frame_00180000.jpg,222.4775,149.6863,20.79
drone_2,180000,-0.0071,-0.0463,-3.0829,5.0212,25.11,0.9829,0,45,http://internal-drone-net/cam/drone_2/frame_00180000.jpg,165.8155,83.9019,25.11
drone_1,180100,-0.005,-0.0223,2.1706,4.8054,22.8,0.9662,0,70,http://internal-drone-net/cam/drone_1/frame_00180100.jpg,222.2013,150.1031,22.8
drone_2,180100,0.0158,0.0003,-2.9171,5.0064,25.0,0.9937,0,45,http://internal-drone-net/cam/drone_2/frame_00180100.jpg,165.0372,83.7593,25.0
drone_1,180200,0.0191,0.0105,2.1741,4.8832,21.76,0.9645,0,70,http://internal-drone-net/cam/drone_1/frame_00180200.jpg,221.9251,150.5199,21.76
drone_2,180200,0.0117,-0.0187,-2.8941,4.8906,31.71,0.9951,0,45,http://internal-drone-net/cam/drone_2/frame_00180200.jpg,164.5521,83.638,31.71
drone_1,180300,0.0015,-0.0151,2.0809,4.9451,21.76,0.9698,0,70,http://internal-drone-net/cam/drone_1/frame_00180300.jpg,221.6489,150.9366,21.76
drone_2,180300,-0.0032,-0.0039,-2.9159,4.9438,24.23,0.9913,0,45,http://internal-drone-net/cam/drone_2/frame_00180300.jpg,164.0671,83.5168,24.23
drone_1,180400,0.0092,0.0345,2.167,5.0532,22.77,0.9669,0,70,http://internal-drone-net/cam/drone_1/frame_00180400.jpg,221.3727,151.3534,22.77
drone_2,180400,0.0178,-0.0089,-2.9241,4.6861,24.35,0.9817,0,45,http://internal-drone-net/cam/drone_2/frame_00180400.jpg,163.582,83.3955,24.35
drone_1,180500,-0.0061,0.0088,2.161,5.1651,14.87,0.9736,0,70,http://internal-drone-net/cam/drone_1/frame_00180500.jpg,221.0965,151.7702,14.87
drone_2,180500,0.0034,0.0032,-2.9052,4.8075,26.5,0.9866,0,45,http://internal-drone-net/cam/drone_2/frame_00180500.jpg,163.0969,83.2742,26.5
drone_1,180600,0.0141,0.0021,2.1566,4.9363,20.71,0.9997,0,70,http://internal-drone-net/cam/drone_1/frame_00180600.jpg,220.8203,152.187,20.71
drone_2,180600,-0.0359,0.0024,-2.9345,4.7545,26.81,0.0446,0,-1,http://internal-drone-net/cam/drone_2/frame_00180600.jpg,162.6119,83.153,26.81
drone_1,180700,0.0065,0.0238,2.1332,4.9847,25.23,0.9754,0,70,http://internal-drone-net/cam/drone_1/frame_00180700.jpg,220.5441,152.6038,25.23
drone_2,180700,0.0019,-0.006,-2.8861,5.0775,22.26,0.2302,0,-1,http://internal-drone-net/cam/drone_2/frame_00180700.jpg,162.1268,83.0317,22.26
drone_1,180800,-0.0082,-0.0428,2.1638,4.9342,17.93,0.9884,0,70,http://internal-drone-net/cam/drone_1/frame_00180800.jpg,220.2679,153.0206,17.93
drone_2,180800,0.0164,-0.0125,-2.9189,4.7974,25.02,0.054,0,-1,http://internal-drone-net/cam/drone_2/frame_00180800.jpg,161.6417,82.9104,25.02
drone_1,180900,0.0045,0.0186,2.1324,4.8933,19.02,0.9767,0,70,http://internal-drone-net/cam/drone_1/frame_00180900.jpg,219.9917,153.4373,19.02
drone_2,180900,0.0045,0.0124,-2.9418,5.1356,21.88,0.0999,0,-1,http://internal-drone-net/cam/drone_2/frame_00180900.jpg,161.1566,82.7892,21.88
drone_1,181000,0.0006,0.0173,2.2061,4.9518,22.73,0.9857,0,70,http://internal-drone-net/cam/drone_1/frame_00181000.jpg,219.7154,153.8541,22.73
drone_2,181000,0.0096,-0.0194,-2.8434,4.9142,23.02,0.2479,0,-1,http://internal-drone-net/cam/drone_2/frame_00181000.jpg,160.6716,82.6679,23.02
drone_1,181100,-0.0075,-0.0115,2.1311,4.6418,17.46,0.9673,0,70,http://internal-drone-net/cam/drone_1/frame_00181100.jpg,219.4392,154.2709,17.46
drone_2,181100,0.0175,-0.0158,-2.9237,4.7743,26.14,0.0028,0,-1,http://internal-drone-net/cam/drone_2/frame_00181100.jpg,160.1865,82.5466,26.14
drone_1,181200,0.0364,0.0064,2.1625,5.2092,13.89,0.9762,0,70,http://internal-drone-net/cam/drone_1/frame_00181200.jpg,219.163,154.6877,13.89
drone_2,181200,0.0036,0.0094,-2.8343,5.1095,31.26,0.0186,0,-1,http://internal-drone-net/cam/drone_2/frame_00181200.jpg,159.7014,82.4254,31.26
drone_1,181300,0.0118,-0.0245,2.1283,4.9949,13.63,0.9637,0,70,http://internal-drone-net/cam/drone_1/frame_00181300.jpg,218.8868,155.1045,13.63
drone_2,181300,0.0136,0.0118,-2.9004,4.9701,33.6,0.196,0,-1,http://internal-drone-net/cam/drone_2/frame_00181300.jpg,159.2164,82.3041,33.6
drone_1,181400,0.0232,0.0234,2.1686,4.8116,15.9,0.9769,0,70,http://internal-drone-net/cam/drone_1/frame_00181400.jpg,218.6106,155.5213,15.9
drone_2,181400,0.0319,0.0182,-2.8454,4.9445,29.28,0.0056,0,-1,http://internal-drone-net/cam/drone_2/frame_00181400.jpg,158.7313,82.1828,29.28
drone_1,181500,0.0152,0.0165,2.1327,4.8164,25.34,0.9729,0,70,http://internal-drone-net/cam/drone_1/frame_00181500.jpg,218.3344,155.938,25.34
drone_2,181500,-0.0049,0.0043,-2.8878,4.8835,26.61,0.1774,0,-1,http://internal-drone-net/cam/drone_2/frame_00181500.jpg,158.2462,82.0616,26.61
drone_1,181600,-0.0072,-0.018,2.1501,4.7118,20.85,0.9656,0,70,http://internal-drone-net/cam/drone_1/frame_00181600.jpg,218.0582,156.3548,20.85
drone_2,181600,-0.0157,-0.008,-2.9243,4.7126,27.28,0.1008,0,-1,http://internal-drone-net/cam/drone_2/frame_00181600.jpg,157.7611,81.9403,27.28
drone_1,181700,0.0241,0.0324,2.1722,4.9943,16.01,0.9727,0,70,http://internal-drone-net/cam/drone_1/frame_00181700.jpg,217.782,156.7716,16.01
drone_2,181700,-0.0314,-0.0397,-2.9532,4.7488,30.76,0.0566,0,-1,http://internal-drone-net/cam/drone_2/frame_00181700.jpg,157.2761,81.819,30.76
drone_1,181800,-0.0053,-0.0242,2.1211,5.144,17.66,0.9917,0,70,http://internal-drone-net/cam/drone_1/frame_00181800.jpg,217.5058,157.1884,17.66
drone_2,181800,-0.0065,-0.033,-2.8968,4.8547,28.77,0.1053,0,-1,http://internal-drone-net/cam/drone_2/frame_00181800.jpg,156.791,81.6977,28.77
drone_1,181900,0.0374,0.0282,2.786,5.2574,24.66,0.9747,0,70,http://internal-drone-net/cam/drone_1/frame_00181900.jpg,216.8098,157.7116,24.66
drone_2,181900,-0.0123,-0.0149,-2.9201,5.1491,26.7,0.2124,0,-1,http://internal-drone-net/cam/drone_2/frame_00181900.jpg,156.3059,81.5765,26.7
drone_1,182000,-0.0159,-0.0199,2.775,5.0902,22.57,0.9871,0,70,http://internal-drone-net/cam/drone_1/frame_00182000.jpg,216.3426,157.8897,22.57
drone_2,182000,-0.0239,-0.0199,-2.8444,4.6673,27.57,0.2444,0,-1,http://internal-drone-net/cam/drone_2/frame_00182000.jpg,155.8209,81.4552,27.57
drone_1,182100,0.0171,-0.013,2.7967,4.7714,11.85,0.9755,0,70,http://internal-drone-net/cam/drone_1/frame_00182100.jpg,215.8754,158.0677,11.85
drone_2,182100,0.0036,0.0319,-2.8969,4.9731,35.83,0.0431,0,-1,http://internal-drone-net/cam/drone_2/frame_00182100.jpg,155.3358,81.3339,35.83
drone_1,182200,-0.026,-0.0308,2.7999,5.0776,14.26,0.9976,0,70,http://internal-drone-net/cam/drone_1/frame_00182200.jpg,215.4082,158.2458,14.26
drone_2,182200,-0.015,0.0023,-2.8769,4.8836,36.91,0.0142,0,-1,http://internal-drone-net/cam/drone_2/frame_00182200.jpg,154.8507,81.2127,36.91
drone_1,182300,-0.0128,0.0249,2.7901,5.1389,26.46,0.9642,0,70,http://internal-drone-net/cam/drone_1/frame_00182300.jpg,214.9409,158.4239,26.46
drone_2,182300,0.0412,0.0005,-2.9032,4.8319,24.14,0.0184,0,-1,http://internal-drone-net/cam/drone_2/frame_00182300.jpg,154.3656,81.0914,24.14
drone_1,182400,-0.0014,-0.0119,2.8384,5.1355,26.56,0.989,0,70,http://internal-drone-net/cam/drone_1/frame_00182400.jpg,214.4737,158.6019,26.56
drone_2,182400,0.0327,-0.0192,-2.8756,4.9876,28.32,0.1977,0,-1,http://internal-drone-net/cam/drone_2/frame_00182400.jpg,153.8806,80.9701,28.32
drone_1,182500,-0.0004,0.0084,2.7426,4.965,21.36,0.9802,0,70,http://internal-drone-net/cam/drone_1/frame_00182500.jpg,214.0065,158.78,21.36
drone_2,182500,0.028,0.007,-2.8526,5.0935,26.88,0.0916,0,-1,http://internal-drone-net/cam/drone_2/frame_00182500.jpg,153.3955,80.8489,26.88
drone_1,182600,-0.0195,-0.026,2.7555,5.1485,20.07,0.9764,0,70,http://internal-drone-net/cam/drone_1/frame_00182600.jpg,213.5393,158.958,20.07
drone_2,182600,-0.0029,0.0035,-2.9062,5.1155,34.26,0.0857,0,-1,http://internal-drone-net/cam/drone_2/frame_00182600.jpg,152.9104,80.7276,34.26
drone_1,182700,0.0305,-0.0174,2.7528,5.143,17.41,0.9657,0,70,http://internal-drone-net/cam/drone_1/frame_00182700.jpg,213.0721,159.1361,17.41
drone_2,182700,0.0106,0.0209,-2.8953,5.3339,29.95,0.9914,0,42,http://internal-drone-net/cam/drone_2/frame_00182700.jpg,152.4254,80.6063,29.95
drone_1,182800,-0.0331,0.0092,2.8304,5.0862,26.32,0.9765,0,70,http://internal-drone-net/cam/drone_1/frame_00182800.jpg,212.6048,159.3142,26.32
drone_2,182800,-0.0434,-0.0039,-2.8986,4.9051,25.69,0.9675,0,42,http://internal-drone-net/cam/drone_2/frame_00182800.jpg,151.9403,80.4851,25.69
drone_1,182900,0.0183,0.0158,2.7647,4.8502,15.01,0.9808,0,70,http://internal-drone-net/cam/drone_1/frame_00182900.jpg,212.1376,159.4922,15.01
drone_2,182900,-0.0055,0.0376,-2.8919,5.0671,37.94,0.9945,0,42,http://internal-drone-net/cam/drone_2/frame_00182900.jpg,151.4552,80.3638,37.94
drone_1,183000,0.0062,-0.0238,2.7556,4.6511,21.24,0.9744,0,70,http://internal-drone-net/cam/drone_1/frame_00183000.jpg,211.6704,159.6703,21.24
drone_2,183000,-0.0084,0.0088,-2.9138,4.9865,25.72,0.9672,0,42,http://internal-drone-net/cam/drone_2/frame_00183000.jpg,150.9701,80.2425,25.72
drone_1,183100,0.0064,0.007,2.757,4.6581,14.7,0.9644,0,70,http://internal-drone-net/cam/drone_1/frame_00183100.jpg,211.2032,159.8484,14.7
drone_2,183100,-0.0221,0.0235,-2.9011,4.9778,35.42,0.9782,0,42,http://internal-drone-net/cam/drone_2/frame_00183100.jpg,150.4851,80.1213,35.42
drone_1,183200,0.0039,0.0116,2.7184,5.2033,15.85,0.966,0,70,http://internal-drone-net/cam/drone_1/frame_00183200.jpg,210.736,160.0264,15.85
drone_2,183200,0.0141,-0.0792,-2.8314,5.0443,36.17,0.9749,0,42,http://internal-drone-net/cam/drone_2/frame_00183200.jpg,150.0,80.0,36.17
drone_1,183300,-0.0128,0.0137,2.7403,5.0763,15.66,0.9844,1,40,http://internal-drone-net/cam/drone_1/frame_00183300.jpg,210.2688,160.2045,15.66
drone_2,183300,0.0099,0.016,-2.9207,4.995,30.06,0.9933,0,42,http://internal-drone-net/cam/drone_2/frame_00183300.jpg,149.5149,79.8787,30.06
drone_1,183400,0.0274,0.0155,2.0753,5.1457,26.23,0.9846,0,40,http://internal-drone-net/cam/drone_1/frame_00183400.jpg,210.0257,160.6414,26.23
drone_2,183400,0.0218,0.0166,-2.9134,4.9538,38.12,0.9706,0,42,http://internal-drone-net/cam/drone_2/frame_00183400.jpg,149.0299,79.7575,38.12
drone_1,183500,0.005,0.0098,2.0645,4.6939,23.06,0.9621,0,40,http://internal-drone-net/cam/drone_1/frame_00183500.jpg,209.7827,161.0784,23.06
drone_2,183500,-0.0175,-0.0051,-2.9397,5.1987,24.94,0.9685,0,42,http://internal-drone-net/cam/drone_2/frame_00183500.jpg,148.5448,79.6362,24.94
drone_1,183600,-0.0256,0.0208,2.0883,4.944,26.55,0.9948,0,40,http://internal-drone-net/cam/drone_1/frame_00183600.jpg,209.5397,161.5154,26.55
drone_2,183600,-0.0106,-0.0256,-2.8667,4.7523,33.33,0.9996,0,42,http://internal-drone-net/cam/drone_2/frame_00183600.jpg,148.0597,79.5149,33.33
drone_1,183700,-0.0334,-0.0023,2.0652,5.1387,16.71,0.9957,0,40,http://internal-drone-net/cam/drone_1/frame_00183700.jpg,209.2967,161.9524,16.71
drone_2,183700,0.0446,0.0012,-2.9086,4.9055,36.5,0.9719,0,42,http://internal-drone-net/cam/drone_2/frame_00183700.jpg,147.5746,79.3937,36.5
drone_1,183800,-0.0047,-0.0003,2.0838,4.9219,17.66,0.986,0,40,http://internal-drone-net/cam/drone_1/frame_00183800.jpg,209.0537,162.3893,17.66
drone_2,183800,0.0303,-0.0105,-2.8955,5.0751,24.55,0.9903,0,42,http://internal-drone-net/cam/drone_2/frame_00183800.jpg,147.0896,79.2724,24.55
drone_1,183900,-0.0179,0.0189,2.0693,5.0617,18.8,0.974,0,40,http://internal-drone-net/cam/drone_1/frame_00183900.jpg,208.8107,162.8263,18.8
drone_2,183900,0.0157,-0.0239,-2.8615,5.1447,24.33,0.9961,0,42,http://internal-drone-net/cam/drone_2/frame_00183900.jpg,146.6045,79.1511,24.33
drone_1,184000,-0.0008,0.0422,2.0307,4.9811,18.44,0.9717,0,40,http://internal-drone-net/cam/drone_1/frame_00184000.jpg,208.5677,163.2633,18.44
drone_2,184000,-0.005,0.0183,-2.8695,4.8389,24.54,0.9916,0,42,http://internal-drone-net/cam/drone_2/frame_00184000.jpg,146.1194,79.0299,24.54
drone_1,184100,-0.0145,-0.0087,2.0802,5.0444,16.65,0.9837,0,40,http://internal-drone-net/cam/drone_1/frame_00184100.jpg,208.3247,163.7003,16.65
drone_2,184100,-0.0018,0.0171,-2.8961,5.1826,28.32,0.9667,0,42,http://internal-drone-net/cam/drone_2/frame_00184100.jpg,145.6344,78.9086,28.32
drone_1,184200,0.0134,-0.0016,2.0154,4.9169,22.26,0.9993,0,40,http://internal-drone-net/cam/drone_1/frame_00184200.jpg,208.0816,164.1372,22.26
drone_2,184200,0.0152,-0.0061,-2.8792,4.8781,34.76,0.9998,0,42,http://internal-drone-net/cam/drone_2/frame_00184200.jpg,145.1493,78.7873,34.76
drone_1,184300,-0.0115,-0.022,2.0768,4.9919,15.82,0.9628,0,40,http://internal-drone-net/cam/drone_1/frame_00184300.jpg,207.8386,164.5742,15.82
drone_2,184300,-0.0196,0.0036,-2.9025,5.1829,36.45,0.9851,0,42,http://internal-drone-net/cam/drone_2/frame_00184300.jpg,144.6642,78.6661,36.45
drone_1,184400,-0.0107,-0.0123,2.1023,5.0889,24.86,0.9932,0,40,http://internal-drone-net/cam/drone_1/frame_00184400.jpg,207.5956,165.0112,24.86
drone_2,184400,0.0075,0.0175,-2.9378,5.0122,28.41,0.9951,0,42,http://internal-drone-net/cam/drone_2/frame_00184400.jpg,144.1791,78.5448,28.41
drone_1,184500,0.0327,-0.002,2.1336,4.9838,23.57,0.9835,0,40,http://internal-drone-net/cam/drone_1/frame_00184500.jpg,207.3526,165.4481,23.57
drone_2,184500,0.0211,0.0158,-2.8825,5.1896,36.2,0.9991,0,42,http://internal-drone-net/cam/drone_2/frame_00184500.jpg,143.6941,78.4235,36.2
drone_1,184600,-0.0114,-0.0019,2.091,5.3442,16.31,0.9636,0,40,http://internal-drone-net/cam/drone_1/frame_00184600.jpg,207.1096,165.8851,16.31
drone_2,184600,-0.0157,-0.0146,-2.9413,5.0303,35.31,0.9945,0,42,http://internal-drone-net/cam/drone_2/frame_00184600.jpg,143.209,78.3023,35.31
drone_1,184700,-0.0008,-0.0322,2.0613,5.0269,15.06,0.9725,0,40,http://internal-drone-net/cam/drone_1/frame_00184700.jpg,206.8666,166.3221,15.06
drone_2,184700,0.0051,-0.0133,-2.8722,4.8927,25.41,0.9893,0,42,http://internal-drone-net/cam/drone_2/frame_00184700.jpg,142.7239,78.181,25.41
drone_1,184800,0.0189,-0.0051,2.0312,5.1114,24.59,0.9658,0,40,http://internal-drone-net/cam/drone_1/frame_00184800.jpg,206.6236,166.7591,24.59
drone_2,184800,-0.003,0.0165,-2.91,5.0313,29.68,0.9677,0,42,http://internal-drone-net/cam/drone_2/frame_00184800.jpg,142.2389,78.0597,29.68
drone_1,184900,0.0264,0.004,2.1277,5.0133,15.51,0.9963,0,40,http://internal-drone-net/cam/drone_1/frame_00184900.jpg,206.3806,167.196,15.51
drone_2,184900,-0.0169,-0.0027,-2.8943,5.0379,37.63,0.9913,0,42,http://internal-drone-net/cam/drone_2/frame_00184900.jpg,141.7538,77.9384,37.63
drone_1,185000,0.0199,0.0235,2.0393,4.9539,23.06,0.9603,0,40,http://internal-drone-net/cam/drone_1/frame_00185000.jpg,206.1376,167.633,23.06
drone_2,185000,0.0134,-0.0047,-2.8848,5.1427,38.11,0.9675,0,42,http://internal-drone-net/cam/drone_2/frame_00185000.jpg,141.2687,77.8172,38.11
drone_1,185100,-0.0111,-0.0139,2.1076,4.7826,21.43,0.9808,0,40,http://internal-drone-net/cam/drone_1/frame_00185100.jpg,205.8945,168.07,21.43
drone_2,185100,-0.0001,-0.0084,-2.8757,5.0024,38.86,0.9789,0,42,http://internal-drone-net/cam/drone_2/frame_00185100.jpg,140.7836,77.6959,38.86
drone_1,185200,0.0129,-0.0015,1.164,4.9358,12.8,0.9764,0,40,http://internal-drone-net/cam/drone_1/frame_00185200.jpg,206.0529,168.5835,12.8
drone_2,185200,-0.0285,0.0138,-2.889,5.2961,35.63,0.969,0,42,http://internal-drone-net/cam/drone_2/frame_00185200.jpg,140.2986,77.5746,35.63
drone_1,185300,0.0053,-0.04,1.1687,4.8429,14.15,0.9613,0,40,http://internal-drone-net/cam/drone_1/frame_00185300.jpg,206.2387,169.0477,14.15
drone_2,185300,-0.0166,0.0159,-2.8959,4.909,36.91,0.9605,0,42,http://internal-drone-net/cam/drone_2/frame_00185300.jpg,139.8135,77.4534,36.91
drone_1,185400,-0.0266,0.0059,1.2148,4.8285,20.48,0.9741,0,40,http://internal-drone-net/cam/drone_1/frame_00185400.jpg,206.4245,169.5119,20.48
